geo_name,geo_state,geo_id,percentage_below_poverty
"Platte County, NE",05000US31141,0.087280087186673
"Polk County, NE",05000US31143,0.081433859341516
"Red Willow County, NE",05000US31145,0.117793050782742
"Richardson County, NE",05000US31147,0.180100125156446
"Rock County, NE",05000US31149,0.104212860310421
"Saline County, NE",05000US31151,0.119239154950756
"Sarpy County, NE",05000US31153,0.062181303947284
"Saunders County, NE",05000US31155,0.091824386465947
"Scotts Bluff County, NE",05000US31157,0.134521971079601
"Seward County, NE",05000US31159,0.090276003066701
"Sheridan County, NE",05000US31161,0.168083462132921
"Sherman County, NE",05000US31163,0.132804757185332
"Sioux County, NE",05000US31165,0.10989010989011
"Stanton County, NE",05000US31167,0.095063375583723
"Thayer County, NE",05000US31169,0.120287253141831
"Thomas County, NE",05000US31171,0.096296296296296
"Thurston County, NE",05000US31173,0.31493317838466
"Valley County, NE",05000US31175,0.127940470475276
"Washington County, NE",05000US31177,0.091833158079215
"Wayne County, NE",05000US31179,0.121175030599755
"Webster County, NE",05000US31181,0.103672316384181
"Wheeler County, NE",05000US31183,0.050931677018634
"York County, NE",05000US31185,0.094090382387022
"Churchill County, NV",05000US32001,0.162585493540488
"Clark County, NV",05000US32003,0.150285504587156
"Douglas County, NV",05000US32005,0.109327217125382
"Elko County, NV",05000US32007,0.105393591694962
"Esmeralda County, NV",05000US32009,0.11875589066918
"Eureka County, NV",05000US32011,0.107826086956522
"Humboldt County, NV",05000US32013,0.118537425060842
"Lander County, NV",05000US32015,0.129335383563984
"Lincoln County, NV",05000US32017,0.127109591967528
"Lyon County, NV",05000US32019,0.152614955335517
"Mineral County, NV",05000US32021,0.21203244704822
"Nye County, NV",05000US32023,0.172352306320679
"Pershing County, NV",05000US32027,0.16423982869379
"Storey County, NV",05000US32029,0.072356687898089
"Washoe County, NV",05000US32031,0.149644208375142
"White Pine County, NV",05000US32033,0.127537616431813
"Carson City County, NV",05000US32510,0.166711153479504
"Belknap County, NH",05000US33001,0.103154951403979
"Carroll County, NH",05000US33003,0.100689625723253
"Cheshire County, NH",05000US33005,0.109200944833466
"Coos County, NH",05000US33007,0.133491859044222
"Grafton County, NH",05000US33009,0.117393991541137
"Hillsborough County, NH",05000US33011,0.086345543610415
"Merrimack County, NH",05000US33013,0.086042674333789
"Rockingham County, NH",05000US33015,0.051184222899902
"Strafford County, NH",05000US33017,0.10133895426733
"Sullivan County, NH",05000US33019,0.090096903805247
"Atlantic County, NJ",05000US34001,0.154549384694509
"Bergen County, NJ",05000US34003,0.07518132100017
"Burlington County, NJ",05000US34005,0.064922761545819
"Camden County, NJ",05000US34007,0.132655793501092
"Cape May County, NJ",05000US34009,0.10411968125094
"Cumberland County, NJ",05000US34011,0.184982094897046
"Essex County, NJ",05000US34013,0.171875686843378
"Gloucester County, NJ",05000US34015,0.081014801216424
"Hudson County, NJ",05000US34017,0.174082354879721
"Hunterdon County, NJ",05000US34019,0.045301764618655
"Mercer County, NJ",05000US34021,0.112062111484909
"Middlesex County, NJ",05000US34023,0.089350181629347
"Monmouth County, NJ",05000US34025,0.076176953082866
"Morris County, NJ",05000US34027,0.045817005051833
"Ocean County, NJ",05000US34029,0.111902972503693
"Passaic County, NJ",05000US34031,0.167828103360851
"Salem County, NJ",05000US34033,0.13765579715883
"Somerset County, NJ",05000US34035,0.0515741324825
"Sussex County, NJ",05000US34037,0.058308509079747
"Union County, NJ",05000US34039,0.107546899086484
"Warren County, NJ",05000US34041,0.079140038174101
"Bernalillo County, NM",05000US35001,0.18714407082409
"Catron County, NM",05000US35003,0.228660260033917
"Chaves County, NM",05000US35005,0.222270933800964
"Cibola County, NM",05000US35006,0.273590064052492
"Colfax County, NM",05000US35007,0.214349995909351
"Curry County, NM",05000US35009,0.216415641280331
"De Baca County, NM",05000US35011,0.199589533093894
"Doña Ana County, NM",05000US35013,0.276133385084983
"Eddy County, NM",05000US35015,0.137218619190486
"Grant County, NM",05000US35017,0.215281216837637
"Guadalupe County, NM",05000US35019,0.141588296760711
"Harding County, NM",05000US35021,0.143362831858407
"Hidalgo County, NM",05000US35023,0.243157656638769
"Lea County, NM",05000US35025,0.158262695971795
"Lincoln County, NM",05000US35027,0.179675918826356
"Los Alamos County, NM",05000US35028,0.050789370189337
"Luna County, NM",05000US35029,0.294944746825004
"McKinley County, NM",05000US35031,0.380960776867574
"Mora County, NM",05000US35033,0.225315354501957
"Otero County, NM",05000US35035,0.24847109566113
"Quay County, NM",05000US35037,0.192751235584843
"Rio Arriba County, NM",05000US35039,0.23408121545567
"Roosevelt County, NM",05000US35041,0.258620689655172
"Sandoval County, NM",05000US35043,0.144030879917109
"San Juan County, NM",05000US35045,0.205807391225196
"San Miguel County, NM",05000US35047,0.301179710468535
"Santa Fe County, NM",05000US35049,0.155543576666045
"Sierra County, NM",05000US35051,0.220999910562561
"Socorro County, NM",05000US35053,0.225281899109792
"Taos County, NM",05000US35055,0.218830137989987
"Torrance County, NM",05000US35057,0.311228283647671
"Union County, NM",05000US35059,0.169239250275634
"Valencia County, NM",05000US35061,0.232316264978766
"Albany County, NY",05000US36001,0.12923933362092
"Allegany County, NY",05000US36003,0.170709414328904
"Bronx County, NY",05000US36005,0.305292648108494
"Broome County, NY",05000US36007,0.174245580302302
"Cattaraugus County, NY",05000US36009,0.174626787077749
"Cayuga County, NY",05000US36011,0.113897232353572
"Chautauqua County, NY",05000US36013,0.193981102537409
"Chemung County, NY",05000US36015,0.15936105636102
"Chenango County, NY",05000US36017,0.153871512753946
"Clinton County, NY",05000US36019,0.161369292912808
"Columbia County, NY",05000US36021,0.12699340402438
"Cortland County, NY",05000US36023,0.137519379844961
"Delaware County, NY",05000US36025,0.158525241066364
"Dutchess County, NY",05000US36027,0.091533459378939
"Erie County, NY",05000US36029,0.147401950225391
"Essex County, NY",05000US36031,0.100725400077524
"Franklin County, NY",05000US36033,0.192304294044884
"Fulton County, NY",05000US36035,0.167002770500763
"Genesee County, NY",05000US36037,0.124533750451209
"Greene County, NY",05000US36039,0.129743452699091
"Hamilton County, NY",05000US36041,0.112754555198285
"Herkimer County, NY",05000US36043,0.140112885639151
"Jefferson County, NY",05000US36045,0.145780395607553
"Kings County, NY",05000US36047,0.227306949769605
"Lewis County, NY",05000US36049,0.140150241058415
"Livingston County, NY",05000US36051,0.148935080018446
"Madison County, NY",05000US36053,0.118586293505562
"Monroe County, NY",05000US36055,0.14856064806004
"Montgomery County, NY",05000US36057,0.206066342908881
"Nassau County, NY",05000US36059,0.060046821591785
"New York County, NY",05000US36061,0.176236058718693
"Niagara County, NY",05000US36063,0.136198680176868
"Oneida County, NY",05000US36065,0.166733893811326
"Onondaga County, NY",05000US36067,0.151862559768709
"Ontario County, NY",05000US36069,0.10285207346307
"Orange County, NY",05000US36071,0.126477876879073
"Orleans County, NY",05000US36073,0.155780694348505
"Oswego County, NY",05000US36075,0.183050082849682
"Otsego County, NY",05000US36077,0.163187039658788
"Putnam County, NY",05000US36079,0.051598103685579
"Queens County, NY",05000US36081,0.146265971556513
"Rensselaer County, NY",05000US36083,0.123665330375329
"Richmond County, NY",05000US36085,0.129409501004832
"Rockland County, NY",05000US36087,0.145095387131781
"St. Lawrence County, NY",05000US36089,0.192020501482338
"Saratoga County, NY",05000US36091,0.064332627742851
"Schenectady County, NY",05000US36093,0.119649566928873
"Schoharie County, NY",05000US36095,0.14135432862483
"Schuyler County, NY",05000US36097,0.146291016825982
"Seneca County, NY",05000US36099,0.123805645186554
"Steuben County, NY",05000US36101,0.150810094062073
"Suffolk County, NY",05000US36103,0.072544531861994
"Sullivan County, NY",05000US36105,0.171128054633718
"Tioga County, NY",05000US36107,0.109857723577236
"Tompkins County, NY",05000US36109,0.200708395594665
"Ulster County, NY",05000US36111,0.130183751353668
"Warren County, NY",05000US36113,0.110614560057503
"Washington County, NY",05000US36115,0.128745294643912
"Wayne County, NY",05000US36117,0.11899812009289
"Westchester County, NY",05000US36119,0.097910882064968
"Wyoming County, NY",05000US36121,0.115337292034451
"Yates County, NY",05000US36123,0.139004062486912
"Alamance County, NC",05000US37001,0.184732914685094
"Alexander County, NC",05000US37003,0.173564753004005
"Alleghany County, NC",05000US37005,0.194542745390203
"Anson County, NC",05000US37007,0.228034429706017
"Ashe County, NC",05000US37009,0.199261714630104
"Avery County, NC",05000US37011,0.166932801064538
"Beaufort County, NC",05000US37013,0.174843035011174
"Bertie County, NC",05000US37015,0.209334032511799
"Bladen County, NC",05000US37017,0.281299711306192
"Brunswick County, NC",05000US37019,0.152341600128701
"Buncombe County, NC",05000US37021,0.147654695735997
"Burke County, NC",05000US37023,0.198643635520519
"Cabarrus County, NC",05000US37025,0.117121796385195
"Caldwell County, NC",05000US37027,0.175763377760095
"Camden County, NC",05000US37029,0.10363707469691
"Carteret County, NC",05000US37031,0.131493891590559
"Caswell County, NC",05000US37033,0.220567663914083
"Catawba County, NC",05000US37035,0.158833731470271
"Chatham County, NC",05000US37037,0.13555594911302
"Cherokee County, NC",05000US37039,0.195346239761727
"Chowan County, NC",05000US37041,0.2443138078242
"Clay County, NC",05000US37043,0.162124192188817
"Cleveland County, NC",05000US37045,0.208481566602651
"Columbus County, NC",05000US37047,0.229868282499861
"Craven County, NC",05000US37049,0.15162847284549
"Cumberland County, NC",05000US37051,0.175617929657444
"Currituck County, NC",05000US37053,0.099959497772378
"Dare County, NC",05000US37055,0.082341524673916
"Davidson County, NC",05000US37057,0.162442617568162
"Davie County, NC",05000US37059,0.139246345845676
"Duplin County, NC",05000US37061,0.276222816766138
"Durham County, NC",05000US37063,0.173560787264094
"Edgecombe County, NC",05000US37065,0.256841318763426
"Forsyth County, NC",05000US37067,0.195233410107719
"Franklin County, NC",05000US37069,0.162673412763179
"Gaston County, NC",05000US37071,0.171612859942783
"Gates County, NC",05000US37073,0.120453758226533
"Graham County, NC",05000US37075,0.193298969072165
"Granville County, NC",05000US37077,0.164698862711773
"Greene County, NC",05000US37079,0.243322509688907
"Guilford County, NC",05000US37081,0.175535224853846
"Halifax County, NC",05000US37083,0.267876926665241
"Harnett County, NC",05000US37085,0.182529621141938
"Haywood County, NC",05000US37087,0.167011392920114
"Henderson County, NC",05000US37089,0.132833955274947
"Hertford County, NC",05000US37091,0.243944636678201
"Hoke County, NC",05000US37093,0.228894880843808
"Hyde County, NC",05000US37095,0.224019409623939
"Iredell County, NC",05000US37097,0.133309220242939
"Jackson County, NC",05000US37099,0.230818516738747
"Johnston County, NC",05000US37101,0.14586641496863
"Jones County, NC",05000US37103,0.227589641434263
"Lee County, NC",05000US37105,0.182888378628466
"Lenoir County, NC",05000US37107,0.220964860035736
"Lincoln County, NC",05000US37109,0.150626185958254
"McDowell County, NC",05000US37111,0.200295420974889
"Macon County, NC",05000US37113,0.183722588696737
"Madison County, NC",05000US37115,0.16629291872228
"Martin County, NC",05000US37117,0.20231412041997
"Mecklenburg County, NC",05000US37119,0.141504833423975
"Mitchell County, NC",05000US37121,0.180426902939992
"Montgomery County, NC",05000US37123,0.218538819642589
"Moore County, NC",05000US37125,0.146474526169362
"Nash County, NC",05000US37127,0.174108691880638
"New Hanover County, NC",05000US37129,0.176965489658325
"Northampton County, NC",05000US37131,0.284685963400416
"Onslow County, NC",05000US37133,0.138693759071118
"Orange County, NC",05000US37135,0.144660554430341
"Pamlico County, NC",05000US37137,0.145435157083094
"Pasquotank County, NC",05000US37139,0.173726555839727
"Pender County, NC",05000US37141,0.186917244131626
"Perquimans County, NC",05000US37143,0.165010088932068
"Person County, NC",05000US37145,0.184522576636288
"Pitt County, NC",05000US37147,0.245496096320404
"Polk County, NC",05000US37149,0.145172586293147
"Randolph County, NC",05000US37151,0.168595780315234
"Richmond County, NC",05000US37153,0.25837698699422
"Robeson County, NC",05000US37155,0.307671759803398
"Rockingham County, NC",05000US37157,0.193810714522803
"Rowan County, NC",05000US37159,0.179575867121892
"Rutherford County, NC",05000US37161,0.193230525175796
"Sampson County, NC",05000US37163,0.241707065087817
"Scotland County, NC",05000US37165,0.314884922781083
"Stanly County, NC",05000US37167,0.171374475488691
"Stokes County, NC",05000US37169,0.153795825791115
"Surry County, NC",05000US37171,0.178508178661572
"Swain County, NC",05000US37173,0.234238741958542
"Transylvania County, NC",05000US37175,0.143552919138308
"Tyrrell County, NC",05000US37177,0.252652149637074
"Union County, NC",05000US37179,0.09673047997355
"Vance County, NC",05000US37181,0.255959878168869
"Wake County, NC",05000US37183,0.107766821107877
"Warren County, NC",05000US37185,0.241767359850646
"Washington County, NC",05000US37187,0.236266407389402
"Watauga County, NC",05000US37189,0.313263469884619
"Wayne County, NC",05000US37191,0.218132832389945
"Wilkes County, NC",05000US37193,0.21080450606074
"Wilson County, NC",05000US37195,0.225362843796058
"Yadkin County, NC",05000US37197,0.189734286628962
"Yancey County, NC",05000US37199,0.213231493711595
"Adams County, ND",05000US38001,0.105148342059337
"Barnes County, ND",05000US38003,0.097665555026203
"Benson County, ND",05000US38005,0.335302806499261
"Billings County, ND",05000US38007,0.110042735042735
"Bottineau County, ND",05000US38009,0.090017402309761
"Bowman County, ND",05000US38011,0.076413009156931
"Burke County, ND",05000US38013,0.11835640911121
"Burleigh County, ND",05000US38015,0.07737221253556
"Cass County, ND",05000US38017,0.117758462212297
"Cavalier County, ND",05000US38019,0.052603613177471
"Dickey County, ND",05000US38021,0.085608704578115
"Divide County, ND",05000US38023,0.093886462882096
"Dunn County, ND",05000US38025,0.117309073497726
"Eddy County, ND",05000US38027,0.134387351778656
"Emmons County, ND",05000US38029,0.119549095223969
"Foster County, ND",05000US38031,0.093520782396088
"Golden Valley County, ND",05000US38033,0.094953879544221
"Grand Forks County, ND",05000US38035,0.176832173097905
"Grant County, ND",05000US38037,0.135717363205515
"Griggs County, ND",05000US38039,0.072719060523939
"Hettinger County, ND",05000US38041,0.083467741935484
"Kidder County, ND",05000US38043,0.07027697395618
"LaMoure County, ND",05000US38045,0.09592805395953
"Logan County, ND",05000US38047,0.069854916711446
"McHenry County, ND",05000US38049,0.100120212948652
"McIntosh County, ND",05000US38051,0.096491228070176
"McKenzie County, ND",05000US38053,0.128094117647059
"McLean County, ND",05000US38055,0.098495358019422
"Mercer County, ND",05000US38057,0.074588235294118
"Morton County, ND",05000US38059,0.08676050521389
"Mountrail County, ND",05000US38061,0.117511520737327
"Nelson County, ND",05000US38063,0.085879158180584
"Oliver County, ND",05000US38065,0.041072447233314
"Pembina County, ND",05000US38067,0.059867282169648
"Pierce County, ND",05000US38069,0.182685428094443
"Ramsey County, ND",05000US38071,0.109521238300936
"Ransom County, ND",05000US38073,0.091834810484631
"Renville County, ND",05000US38075,0.067223548130469
"Richland County, ND",05000US38077,0.099187206766669
"Rolette County, ND",05000US38079,0.316271589399343
"Sargent County, ND",05000US38081,0.057853403141361
"Sheridan County, ND",05000US38083,0.169308357348703
"Sioux County, ND",05000US38085,0.37952501729306
"Slope County, ND",05000US38087,0.100751879699248
"Stark County, ND",05000US38089,0.067553136518654
"Steele County, ND",05000US38091,0.06146694214876
"Stutsman County, ND",05000US38093,0.107991803278689
"Towner County, ND",05000US38095,0.140576496674058
"Traill County, ND",05000US38097,0.083289748953975
"Walsh County, ND",05000US38099,0.105734265734266
"Ward County, ND",05000US38101,0.073450316997686
"Wells County, ND",05000US38103,0.05220785557453
"Williams County, ND",05000US38105,0.098145811086302
"Adams County, OH",05000US39001,0.244784322233069
"Allen County, OH",05000US39003,0.161179146429884
"Ashland County, OH",05000US39005,0.154016501068062
"Ashtabula County, OH",05000US39007,0.196034320393429
"Athens County, OH",05000US39009,0.312472908539228
"Auglaize County, OH",05000US39011,0.087898230088496
"Belmont County, OH",05000US39013,0.1508493805961
"Brown County, OH",05000US39015,0.166535213881414
"Butler County, OH",05000US39017,0.135851623285058
"Carroll County, OH",05000US39019,0.139733737417469
"Champaign County, OH",05000US39021,0.111930733213006
"Clark County, OH",05000US39023,0.179093242602392
"Clermont County, OH",05000US39025,0.105331370844992
"Clinton County, OH",05000US39027,0.151957041160677
"Columbiana County, OH",05000US39029,0.157559828468668
"Coshocton County, OH",05000US39031,0.139828048544495
"Crawford County, OH",05000US39033,0.157175344105326
"Cuyahoga County, OH",05000US39035,0.18481639277744
"Darke County, OH",05000US39037,0.123517844278733
"Defiance County, OH",05000US39039,0.136044136760298
"Delaware County, OH",05000US39041,0.04850834425138
"Erie County, OH",05000US39043,0.128176322687637
"Fairfield County, OH",05000US39045,0.101963181849059
"Fayette County, OH",05000US39047,0.18569237901644
"Franklin County, OH",05000US39049,0.170510902805478
"Fulton County, OH",05000US39051,0.111800057235524
"Gallia County, OH",05000US39053,0.214355815763647
"Geauga County, OH",05000US39055,0.068658061608781
"Greene County, OH",05000US39057,0.1284250547751
"Guernsey County, OH",05000US39059,0.198483485413186
"Hamilton County, OH",05000US39061,0.17811640888564
"Hancock County, OH",05000US39063,0.134652088559276
"Hardin County, OH",05000US39065,0.156253202609914
"Harrison County, OH",05000US39067,0.18086363039769
"Henry County, OH",05000US39069,0.101695534604984
"Highland County, OH",05000US39071,0.207381288199342
"Hocking County, OH",05000US39073,0.166267814408687
"Holmes County, OH",05000US39075,0.128580105592674
"Huron County, OH",05000US39077,0.128754698761941
"Jackson County, OH",05000US39079,0.230050301186114
"Jefferson County, OH",05000US39081,0.17208131179758
"Knox County, OH",05000US39083,0.155653246685549
"Lake County, OH",05000US39085,0.085057918644098
"Lawrence County, OH",05000US39087,0.184358462882672
"Licking County, OH",05000US39089,0.125656536385699
"Logan County, OH",05000US39091,0.139802962267944
"Lorain County, OH",05000US39093,0.139744456026811
"Lucas County, OH",05000US39095,0.206572294533371
"Madison County, OH",05000US39097,0.106086729362591
"Mahoning County, OH",05000US39099,0.180877648497523
"Marion County, OH",05000US39101,0.174237425772725
"Medina County, OH",05000US39103,0.066283099878722
"Meigs County, OH",05000US39105,0.227615825091098
"Mercer County, OH",05000US39107,0.083052109181142
"Miami County, OH",05000US39109,0.110906342937936
"Monroe County, OH",05000US39111,0.188065988065988
"Montgomery County, OH",05000US39113,0.185111956324072
"Morgan County, OH",05000US39115,0.202692440455644
"Morrow County, OH",05000US39117,0.110206203430948
"Muskingum County, OH",05000US39119,0.174229283056788
"Noble County, OH",05000US39121,0.119255184088024
"Ottawa County, OH",05000US39123,0.110557990935434
"Paulding County, OH",05000US39125,0.110340078398135
"Perry County, OH",05000US39127,0.206276763578995
"Pickaway County, OH",05000US39129,0.121608368747957
"Pike County, OH",05000US39131,0.206823181506726
"Portage County, OH",05000US39133,0.150329792314742
"Preble County, OH",05000US39135,0.1353247451661
"Putnam County, OH",05000US39137,0.078313074852867
"Richland County, OH",05000US39139,0.165404494677817
"Ross County, OH",05000US39141,0.188498223040076
"Sandusky County, OH",05000US39143,0.132009325913446
"Scioto County, OH",05000US39145,0.239673141984066
"Seneca County, OH",05000US39147,0.155535345497262
"Shelby County, OH",05000US39149,0.095388188453882
"Stark County, OH",05000US39151,0.1411128788024
"Summit County, OH",05000US39153,0.142520999566206
"Trumbull County, OH",05000US39155,0.17479280221011
"Tuscarawas County, OH",05000US39157,0.13568257795802
"Union County, OH",05000US39159,0.078644108138128
"Van Wert County, OH",05000US39161,0.123095042649631
"Vinton County, OH",05000US39163,0.21253552500192
"Warren County, OH",05000US39165,0.053778320570986
"Washington County, OH",05000US39167,0.156622030091694
"Wayne County, OH",05000US39169,0.126969515519291
"Williams County, OH",05000US39171,0.143993768430423
"Wood County, OH",05000US39173,0.137257305353991
"Wyandot County, OH",05000US39175,0.111004958828079
"Adair County, OK",05000US40001,0.301059070574272
"Alfalfa County, OK",05000US40003,0.12455064495665
"Atoka County, OK",05000US40005,0.219968926322676
"Beaver County, OK",05000US40007,0.101427776747636
"Beckham County, OK",05000US40009,0.140368757528027
"Blaine County, OK",05000US40011,0.141147439851943
"Bryan County, OK",05000US40013,0.175250075428784
"Caddo County, OK",05000US40015,0.207681717089702
"Canadian County, OK",05000US40017,0.080391710316557
"Carter County, OK",05000US40019,0.155295155295155
"Cherokee County, OK",05000US40021,0.223808189051079
"Choctaw County, OK",05000US40023,0.285040431266846
"Cimarron County, OK",05000US40025,0.157117278424351
"Cleveland County, OK",05000US40027,0.125407498354611
"Coal County, OK",05000US40029,0.196431725843491
"Comanche County, OK",05000US40031,0.167880480652936
"Cotton County, OK",05000US40033,0.161459212970782
"Craig County, OK",05000US40035,0.17672010928176
"Creek County, OK",05000US40037,0.150337474743132
"Custer County, OK",05000US40039,0.160928251768442
"Delaware County, OK",05000US40041,0.197934005679036
"Dewey County, OK",05000US40043,0.18079932332417
"Ellis County, OK",05000US40045,0.15356355620867
"Garfield County, OK",05000US40047,0.131273750185066
"Garvin County, OK",05000US40049,0.186219055314773
"Grady County, OK",05000US40051,0.1271516451267
"Grant County, OK",05000US40053,0.09146897810219
"Greer County, OK",05000US40055,0.190069513406157
"Harmon County, OK",05000US40057,0.160192378838328
"Harper County, OK",05000US40059,0.138351444473893
"Haskell County, OK",05000US40061,0.202326678195252
"Hughes County, OK",05000US40063,0.197865421495873
"Jackson County, OK",05000US40065,0.168071928071928
"Jefferson County, OK",05000US40067,0.19529334858637
"Johnston County, OK",05000US40069,0.211604731302971
"Kay County, OK",05000US40071,0.178363890265327
"Kingfisher County, OK",05000US40073,0.084355625906873
"Kiowa County, OK",05000US40075,0.216391246092005
"Latimer County, OK",05000US40077,0.191468545152138
"Le Flore County, OK",05000US40079,0.228207720398605
"Lincoln County, OK",05000US40081,0.150200756132587
"Logan County, OK",05000US40083,0.123253790134201
"Love County, OK",05000US40085,0.126886645154575
"McClain County, OK",05000US40087,0.095614724125789
"McCurtain County, OK",05000US40089,0.236545605255887
"McIntosh County, OK",05000US40091,0.189393557493573
"Major County, OK",05000US40093,0.135604366697356
"Marshall County, OK",05000US40095,0.16597853014038
"Mayes County, OK",05000US40097,0.210178256221565
"Murray County, OK",05000US40099,0.143817706387747
"Muskogee County, OK",05000US40101,0.213762122292878
"Noble County, OK",05000US40103,0.127608982826948
"Nowata County, OK",05000US40105,0.188519813519814
"Okfuskee County, OK",05000US40107,0.26242456514022
"Oklahoma County, OK",05000US40109,0.176958350480201
"Okmulgee County, OK",05000US40111,0.202336275701676
"Osage County, OK",05000US40113,0.149751061491045
"Ottawa County, OK",05000US40115,0.225138345037377
"Pawnee County, OK",05000US40117,0.145768993205682
"Payne County, OK",05000US40119,0.263771304444692
"Pittsburg County, OK",05000US40121,0.175063445812576
"Pontotoc County, OK",05000US40123,0.181459082488831
"Pottawatomie County, OK",05000US40125,0.181294371848956
"Pushmataha County, OK",05000US40127,0.219874305492303
"Roger Mills County, OK",05000US40129,0.127527635481262
"Rogers County, OK",05000US40131,0.093705883017291
"Seminole County, OK",05000US40133,0.227687441709582
"Sequoyah County, OK",05000US40135,0.249429041526485
"Stephens County, OK",05000US40137,0.15502850627138
"Texas County, OK",05000US40139,0.134121347886183
"Tillman County, OK",05000US40141,0.218159238305506
"Tulsa County, OK",05000US40143,0.15922589514345
"Wagoner County, OK",05000US40145,0.108385835611734
"Washington County, OK",05000US40147,0.144246863984561
"Washita County, OK",05000US40149,0.159219357117626
"Woods County, OK",05000US40151,0.127805937726285
"Woodward County, OK",05000US40153,0.127748482738036
"Baker County, OR",05000US41001,0.150864293085655
"Benton County, OR",05000US41003,0.214983752996872
"Clackamas County, OR",05000US41005,0.092273144840257
"Clatsop County, OR",05000US41007,0.140363695405098
"Columbia County, OR",05000US41009,0.134370608720445
"Coos County, OR",05000US41011,0.180959912207088
"Crook County, OR",05000US41013,0.177091680414801
"Curry County, OR",05000US41015,0.152287463976945
"Deschutes County, OR",05000US41017,0.139141191023149
"Douglas County, OR",05000US41019,0.186097256857855
"Gilliam County, OR",05000US41021,0.11198738170347
"Grant County, OR",05000US41023,0.148945147679325
"Harney County, OR",05000US41025,0.163994374120956
"Hood River County, OR",05000US41027,0.133067729083665
"Jackson County, OR",05000US41029,0.180263334548035
"Jefferson County, OR",05000US41031,0.202520461309524
"Josephine County, OR",05000US41033,0.194718280191143
"Klamath County, OR",05000US41035,0.186203399207057
"Lake County, OR",05000US41037,0.176235715269173
"Lane County, OR",05000US41039,0.197259994387326
"Lincoln County, OR",05000US41041,0.186151508573909
"Linn County, OR",05000US41043,0.173308720645999
"Malheur County, OR",05000US41045,0.247783324640489
"Marion County, OR",05000US41047,0.171522871922906
"Morrow County, OR",05000US41049,0.151901004304161
"Multnomah County, OR",05000US41051,0.171131601884802
"Polk County, OR",05000US41053,0.155218903463638
"Sherman County, OR",05000US41055,0.176850763807286
"Tillamook County, OR",05000US41057,0.15358951684219
"Umatilla County, OR",05000US41059,0.179853811347024
"Union County, OR",05000US41061,0.186110666879898
"Wallowa County, OR",05000US41063,0.145551759988118
"Wasco County, OR",05000US41065,0.145036348468597
"Washington County, OR",05000US41067,0.110707960005659
"Wheeler County, OR",05000US41069,0.202230483271375
"Yamhill County, OR",05000US41071,0.157093133418462
"Adams County, PA",05000US42001,0.093636382310047
"Allegheny County, PA",05000US42003,0.127314195963107
"Armstrong County, PA",05000US42005,0.131582100281555
"Beaver County, PA",05000US42007,0.108343845737971
"Bedford County, PA",05000US42009,0.142115751889064
"Berks County, PA",05000US42011,0.142966869911096
"Blair County, PA",05000US42013,0.14788085659718
"Bradford County, PA",05000US42015,0.124234010744386
"Bucks County, PA",05000US42017,0.059291544137283
"Butler County, PA",05000US42019,0.084527252379528
"Cambria County, PA",05000US42021,0.155946648616218
"Cameron County, PA",05000US42023,0.127057830308147
"Carbon County, PA",05000US42025,0.120528230270441
"Centre County, PA",05000US42027,0.191470169553636
"Chester County, PA",05000US42029,0.071862439393666
"Clarion County, PA",05000US42031,0.18557831132025
"Clearfield County, PA",05000US42033,0.148486094348881
"Clinton County, PA",05000US42035,0.17250991744398
"Columbia County, PA",05000US42037,0.15292715914214
"Crawford County, PA",05000US42039,0.145079525251069
"Cumberland County, PA",05000US42041,0.08610574313321
"Dauphin County, PA",05000US42043,0.134408602150538
"Delaware County, PA",05000US42045,0.108501370652519
"Elk County, PA",05000US42047,0.087679812114688
"Erie County, PA",05000US42049,0.166661042812527
"Fayette County, PA",05000US42051,0.186344795824378
"Forest County, PA",05000US42053,0.127302631578947
"Franklin County, PA",05000US42055,0.116483662740401
"Fulton County, PA",05000US42057,0.111661166116612
"Greene County, PA",05000US42059,0.152883099889969
"Huntingdon County, PA",05000US42061,0.137082687529215
"Indiana County, PA",05000US42063,0.178185652456444
"Jefferson County, PA",05000US42065,0.145649288231794
"Juniata County, PA",05000US42067,0.119579876578528
"Lackawanna County, PA",05000US42069,0.152754790674966
"Lancaster County, PA",05000US42071,0.107858608630307
"Lawrence County, PA",05000US42073,0.143488293887774
"Lebanon County, PA",05000US42075,0.106972323259539
"Lehigh County, PA",05000US42077,0.130370573891541
"Luzerne County, PA",05000US42079,0.156907833666101
"Lycoming County, PA",05000US42081,0.144194044709928
"McKean County, PA",05000US42083,0.170545593285006
"Mercer County, PA",05000US42085,0.139763853080746
"Mifflin County, PA",05000US42087,0.146102332910229
"Monroe County, PA",05000US42089,0.121934327632818
"Montgomery County, PA",05000US42091,0.06573658313193
"Montour County, PA",05000US42093,0.099948976699359
"Northampton County, PA",05000US42095,0.091109414881308
"Northumberland County, PA",05000US42097,0.145670529057756
"Perry County, PA",05000US42099,0.087205035251207
"Philadelphia County, PA",05000US42101,0.258627485877382
"Pike County, PA",05000US42103,0.102218457712339
"Potter County, PA",05000US42105,0.141189648057537
"Schuylkill County, PA",05000US42107,0.130444534483258
"Snyder County, PA",05000US42109,0.111345090813372
"Somerset County, PA",05000US42111,0.126190977338104
"Sullivan County, PA",05000US42113,0.11973791973792
"Susquehanna County, PA",05000US42115,0.128545885081912
"Tioga County, PA",05000US42117,0.134234892787524
"Union County, PA",05000US42119,0.111730123180291
